sku_id,category,week,price,units_sold
679232002,T-shirt,1,18.87,73
679232002,T-shirt,2,20.12,66
679232002,T-shirt,3,18.41,76
679232002,T-shirt,4,16.48,91
679232002,T-shirt,5,16.93,87
679232002,T-shirt,6,19.78,68
679232002,T-shirt,7,20.31,65
679232002,T-shirt,8,18.33,76
679232002,T-shirt,9,18.45,76
679232002,T-shirt,10,18.24,77
679236001,T-shirt,1,16.16,68
679236001,T-shirt,2,20.36,47
679236001,T-shirt,3,16.67,65
679236001,T-shirt,4,17.02,63
679236001,T-shirt,5,18.63,54
679236001,T-shirt,6,20.35,47
679236001,T-shirt,7,18.06,57
679236001,T-shirt,8,17.46,60
679236001,T-shirt,9,18.0,57
679236001,T-shirt,10,16.46,66
683356005,T-shirt,1,18.15,39
683356005,T-shirt,2,18.59,38
683356005,T-shirt,3,19.88,34
683356005,T-shirt,4,19.55,35
683356005,T-shirt,5,18.54,38
683356005,T-shirt,6,20.83,31
683356005,T-shirt,7,16.17,47
683356005,T-shirt,8,16.26,47
683356005,T-shirt,9,18.13,39
683356005,T-shirt,10,16.78,44
684021010,T-shirt,1,17.65,46
684021010,T-shirt,2,19.53,39
684021010,T-shirt,3,20.88,35
684021010,T-shirt,4,16.05,53
684021010,T-shirt,5,20.85,35
684021010,T-shirt,6,19.42,39
684021027,T-shirt,1,18.9,86
684021027,T-shirt,2,18.25,91
684021027,T-shirt,3,20.85,73
684021027,T-shirt,4,17.62,96
684021027,T-shirt,5,18.11,92
684021027,T-shirt,6,19.68,81
684021027,T-shirt,7,18.62,88
684021027,T-shirt,8,19.28,83
684021027,T-shirt,9,20.87,73
685816016,T-shirt,1,19.98,91
685816016,T-shirt,2,20.47,87
685816016,T-shirt,3,17.74,110
685816016,T-shirt,4,17.29,114
685816016,T-shirt,5,17.17,116
685816016,T-shirt,6,18.73,100
685816016,T-shirt,7,17.45,113
687426001,T-shirt,1,16.51,119
687426001,T-shirt,2,18.41,100
687426001,T-shirt,3,20.78,82
687426001,T-shirt,4,17.73,106
687426001,T-shirt,5,19.69,90
687426001,T-shirt,6,20.64,83
687426001,T-shirt,7,17.19,112
687426001,T-shirt,8,16.4,120
687426001,T-shirt,9,16.37,121
687426001,T-shirt,10,16.36,121
688341002,T-shirt,1,19.01,36
688341002,T-shirt,2,16.63,45
688341002,T-shirt,3,17.59,41
688341002,T-shirt,4,17.49,42
688341002,T-shirt,5,19.19,36
688341002,T-shirt,6,18.93,37
688341002,T-shirt,7,17.38,42
688341002,T-shirt,8,17.55,41
688341002,T-shirt,9,18.58,38
689816005,T-shirt,1,19.43,102
689816005,T-shirt,2,19.95,98
689816005,T-shirt,3,20.54,93
689816005,T-shirt,4,17.97,116
689816005,T-shirt,5,20.95,90
689816005,T-shirt,6,16.51,133
689816005,T-shirt,7,20.12,96
691735008,T-shirt,1,20.46,90
691735008,T-shirt,2,16.83,123
691735008,T-shirt,3,16.44,128
691735008,T-shirt,4,20.46,90
691735008,T-shirt,5,18.52,106
691735008,T-shirt,6,18.69,104
691735008,T-shirt,7,20.44,90
691735008,T-shirt,8,19.74,95
691735008,T-shirt,9,19.64,96
691761002,T-shirt,1,18.49,60
691761002,T-shirt,2,16.49,72
691761002,T-shirt,3,20.48,50
691761002,T-shirt,4,17.66,64
691761002,T-shirt,5,18.44,60
691761002,T-shirt,6,19.31,56
691761002,T-shirt,7,19.59,54
691761002,T-shirt,8,17.88,63
697349008,T-shirt,1,20.32,81
697349008,T-shirt,2,20.59,80
697349008,T-shirt,3,19.46,87
697349008,T-shirt,4,16.77,111
697349008,T-shirt,5,20.43,81
697349008,T-shirt,6,17.01,108
697349008,T-shirt,7,16.26,116
697349008,T-shirt,8,18.18,97
697349008,T-shirt,9,19.41,88
697814004,T-shirt,1,16.84,82
697814004,T-shirt,2,20.52,60
697814004,T-shirt,3,18.26,72
697814004,T-shirt,4,16.75,83
697814004,T-shirt,5,19.51,65
697814004,T-shirt,6,19.63,64
697814004,T-shirt,7,16.22,88
697814004,T-shirt,8,17.66,76
698578003,T-shirt,1,19.9,96
698578003,T-shirt,2,18.4,109
698578003,T-shirt,3,20.33,93
698578003,T-shirt,4,20.31,93
698578003,T-shirt,5,20.28,93
698578003,T-shirt,6,18.0,113
698578003,T-shirt,7,17.72,116
699923016,T-shirt,1,16.88,81
699923016,T-shirt,2,17.58,76
699923016,T-shirt,3,19.68,63
699923016,T-shirt,4,17.18,79
699923016,T-shirt,5,17.56,76
699923016,T-shirt,6,18.64,69
699923016,T-shirt,7,19.24,65
699923107,T-shirt,1,17.8,80
699923107,T-shirt,2,20.18,65
699923107,T-shirt,3,16.75,88
699923107,T-shirt,4,16.07,95
699923107,T-shirt,5,20.31,65
699923107,T-shirt,6,17.49,82
699923107,T-shirt,7,16.38,92
699923109,T-shirt,1,19.2,99
699923109,T-shirt,2,20.21,91
699923109,T-shirt,3,16.04,132
699923109,T-shirt,4,18.39,106
699923109,T-shirt,5,19.01,100
699923109,T-shirt,6,17.0,120
699923109,T-shirt,7,16.79,122
699923109,T-shirt,8,16.67,124
699923109,T-shirt,9,17.42,115
699923109,T-shirt,10,20.11,92
700906001,T-shirt,1,19.18,102
700906001,T-shirt,2,16.0,137
700906001,T-shirt,3,20.33,93
700906001,T-shirt,4,20.54,91
700906001,T-shirt,5,20.35,93
700906001,T-shirt,6,19.35,101
700906001,T-shirt,7,16.13,135
700906001,T-shirt,8,20.74,90
700906001,T-shirt,9,16.33,132
700906001,T-shirt,10,16.74,127
702932014,T-shirt,1,16.52,112
702932014,T-shirt,2,19.06,89
702932014,T-shirt,3,18.74,92
702932014,T-shirt,4,16.47,113
702932014,T-shirt,5,19.05,89
702932014,T-shirt,6,16.9,108
702932014,T-shirt,7,16.53,112
703284014,T-shirt,1,18.9,33
703284014,T-shirt,2,19.99,31
703284014,T-shirt,3,20.52,29
703284014,T-shirt,4,16.74,41
703284014,T-shirt,5,17.34,38
703284014,T-shirt,6,18.0,36
703284014,T-shirt,7,19.1,33
703284014,T-shirt,8,19.83,31
703284014,T-shirt,9,17.72,37
703284014,T-shirt,10,20.2,30
705518003,T-shirt,1,16.44,77
705518003,T-shirt,2,18.72,63
705518003,T-shirt,3,17.18,72
705518003,T-shirt,4,16.94,74
705518003,T-shirt,5,19.92,57
705518003,T-shirt,6,20.04,56
705518003,T-shirt,7,19.29,60
705561003,T-shirt,1,18.78,49
705561003,T-shirt,2,20.17,44
705561003,T-shirt,3,18.37,51
705561003,T-shirt,4,18.82,49
705561003,T-shirt,5,17.63,55
705561003,T-shirt,6,16.79,59
705561003,T-shirt,7,16.32,62
710426001,T-shirt,1,16.14,109
710426001,T-shirt,2,17.91,92
710426001,T-shirt,3,16.97,101
710426001,T-shirt,4,16.41,106
710426001,T-shirt,5,20.86,72
710426001,T-shirt,6,16.82,102
710426001,T-shirt,7,18.15,91
710426001,T-shirt,8,17.27,98
710426001,T-shirt,9,18.45,88
710426001,T-shirt,10,19.82,79
712712007,T-shirt,1,19.38,102
712712007,T-shirt,2,20.02,97
712712007,T-shirt,3,18.62,109
712712007,T-shirt,4,19.16,104
712712007,T-shirt,5,20.49,94
712712007,T-shirt,6,16.62,131
712712007,T-shirt,7,16.27,136
712712007,T-shirt,8,20.9,91
712712007,T-shirt,9,20.4,94
714340001,T-shirt,1,19.96,88
714340001,T-shirt,2,16.15,123
714340001,T-shirt,3,18.44,100
714340001,T-shirt,4,17.32,110
714340001,T-shirt,5,18.77,97
714340001,T-shirt,6,17.07,113
714340001,T-shirt,7,17.73,106
717477012,T-shirt,1,17.22,83
717477012,T-shirt,2,20.81,61
717477012,T-shirt,3,16.17,92
717477012,T-shirt,4,16.95,85
717477012,T-shirt,5,16.13,93
717477012,T-shirt,6,20.26,64
717477012,T-shirt,7,18.35,75
722656002,T-shirt,1,17.62,72
722656002,T-shirt,2,20.68,55
722656002,T-shirt,3,16.34,81
722656002,T-shirt,4,20.74,55
722656002,T-shirt,5,18.63,66
722656002,T-shirt,6,18.2,68
724301006,T-shirt,1,18.95,82
724301006,T-shirt,2,17.3,95
724301006,T-shirt,3,19.19,81
724301006,T-shirt,4,19.36,79
724301006,T-shirt,5,17.07,97
724301006,T-shirt,6,16.77,100
724984004,T-shirt,1,19.82,57
724984004,T-shirt,2,20.1,56
724984004,T-shirt,3,20.95,52
724984004,T-shirt,4,17.5,70
724984004,T-shirt,5,19.13,61
724984004,T-shirt,6,17.27,72
724984004,T-shirt,7,20.26,55
724984004,T-shirt,8,18.92,62
724984004,T-shirt,9,16.87,74
724984004,T-shirt,10,18.1,66
725038005,T-shirt,1,20.59,87
725038005,T-shirt,2,16.48,125
725038005,T-shirt,3,16.4,126
725038005,T-shirt,4,16.92,120
725038005,T-shirt,5,19.22,97
725038005,T-shirt,6,17.5,113
725038005,T-shirt,7,17.19,117
725038005,T-shirt,8,19.99,92
725038005,T-shirt,9,17.21,116
725038005,T-shirt,10,20.79,86
730609002,T-shirt,1,18.2,40
730609002,T-shirt,2,18.04,41
730609002,T-shirt,3,16.11,49
730609002,T-shirt,4,19.85,35
730609002,T-shirt,5,20.82,32
730609002,T-shirt,6,16.65,46
730609002,T-shirt,7,17.44,43
730609002,T-shirt,8,20.22,34
733029001,T-shirt,1,17.3,57
733029001,T-shirt,2,17.0,59
733029001,T-shirt,3,20.41,44
733029001,T-shirt,4,17.51,56
733029001,T-shirt,5,18.91,50
733029001,T-shirt,6,19.67,47
733029001,T-shirt,7,18.09,53
733029001,T-shirt,8,16.5,62
733029001,T-shirt,9,20.6,43
733029001,T-shirt,10,19.23,48
733254001,T-shirt,1,16.8,63
733254001,T-shirt,2,18.24,55
733254001,T-shirt,3,17.12,61
733254001,T-shirt,4,18.02,56
733254001,T-shirt,5,17.9,57
733254001,T-shirt,6,20.69,45
733254001,T-shirt,7,16.93,62
734566001,T-shirt,1,18.26,92
734566001,T-shirt,2,18.98,86
734566001,T-shirt,3,16.33,110
734566001,T-shirt,4,18.72,88
734566001,T-shirt,5,18.55,90
734566001,T-shirt,6,16.9,104
734566001,T-shirt,7,18.66,89
734566001,T-shirt,8,18.31,92
735357003,T-shirt,1,19.63,58
735357003,T-shirt,2,20.37,55
735357003,T-shirt,3,19.46,59
735357003,T-shirt,4,20.02,56
735357003,T-shirt,5,18.86,62
735357003,T-shirt,6,20.72,53
735357003,T-shirt,7,19.8,57
735749019,T-shirt,1,19.44,56
735749019,T-shirt,2,16.94,70
735749019,T-shirt,3,19.75,55
735749019,T-shirt,4,16.49,73
735749019,T-shirt,5,19.86,54
735749019,T-shirt,6,19.5,56
735749019,T-shirt,7,20.55,51
735749019,T-shirt,8,20.06,53
735749019,T-shirt,9,20.21,53
736037002,T-shirt,1,16.91,124
736037002,T-shirt,2,18.48,107
736037002,T-shirt,3,19.74,96
736037002,T-shirt,4,18.52,107
736037002,T-shirt,5,17.19,120
736037002,T-shirt,6,20.33,92
736037002,T-shirt,7,20.35,92
736198019,T-shirt,1,20.0,81
736198019,T-shirt,2,16.9,107
736198019,T-shirt,3,17.04,105
736198019,T-shirt,4,20.5,78
736198019,T-shirt,5,19.7,83
736198019,T-shirt,6,17.3,103
736198019,T-shirt,7,19.59,84
736198019,T-shirt,8,18.28,94
738010006,T-shirt,1,17.15,86
738010006,T-shirt,2,20.59,64
738010006,T-shirt,3,18.0,80
738010006,T-shirt,4,17.03,87
738010006,T-shirt,5,18.61,76
738010006,T-shirt,6,20.24,66
741197002,T-shirt,1,20.09,78
741197002,T-shirt,2,17.85,94
741197002,T-shirt,3,16.24,110
741197002,T-shirt,4,18.98,85
741197002,T-shirt,5,19.74,80
741197002,T-shirt,6,19.07,85
741197002,T-shirt,7,19.88,79
744109006,T-shirt,1,18.19,97
744109006,T-shirt,2,18.25,97
744109006,T-shirt,3,16.28,116
744109006,T-shirt,4,16.26,116
744109006,T-shirt,5,16.3,116
744109006,T-shirt,6,19.66,86
744109006,T-shirt,7,19.0,91
744109006,T-shirt,8,16.67,112
744109015,T-shirt,1,17.02,107
744109015,T-shirt,2,16.03,118
744109015,T-shirt,3,16.42,113
744109015,T-shirt,4,17.18,105
744109015,T-shirt,5,17.83,99
744109015,T-shirt,6,16.76,110
744109015,T-shirt,7,18.72,92
746308010,T-shirt,1,18.88,81
746308010,T-shirt,2,19.57,76
746308010,T-shirt,3,19.18,79
746308010,T-shirt,4,18.51,83
746308010,T-shirt,5,20.79,69
746308010,T-shirt,6,19.51,76
746308010,T-shirt,7,19.43,77
746308010,T-shirt,8,19.44,77
746308010,T-shirt,9,18.32,85
753210002,T-shirt,1,16.89,43
753210002,T-shirt,2,18.6,37
753210002,T-shirt,3,18.11,38
753210002,T-shirt,4,20.58,31
753210002,T-shirt,5,18.78,36
753210002,T-shirt,6,18.32,37
753210002,T-shirt,7,18.92,36
753210002,T-shirt,8,19.55,34
753210002,T-shirt,9,16.15,46
753210002,T-shirt,10,17.23,41
755566001,T-shirt,1,20.45,90
755566001,T-shirt,2,16.21,131
755566001,T-shirt,3,18.46,106
755566001,T-shirt,4,16.65,125
755566001,T-shirt,5,20.62,89
755566001,T-shirt,6,20.58,89
755566001,T-shirt,7,16.69,125
755566001,T-shirt,8,16.58,126
757206005,T-shirt,1,17.72,54
757206005,T-shirt,2,18.46,51
757206005,T-shirt,3,18.07,52
757206005,T-shirt,4,19.43,47
757206005,T-shirt,5,19.13,48
757206005,T-shirt,6,18.38,51
757206005,T-shirt,7,16.23,62
757206005,T-shirt,8,17.31,56
757206005,T-shirt,9,17.56,55
757206005,T-shirt,10,19.65,46
757813003,T-shirt,1,20.93,67
757813003,T-shirt,2,18.31,84
757813003,T-shirt,3,20.95,67
757813003,T-shirt,4,18.88,79
757813003,T-shirt,5,16.29,101
757813003,T-shirt,6,16.54,98
757813003,T-shirt,7,18.56,82
757813003,T-shirt,8,20.6,69
757813003,T-shirt,9,16.48,99
757813003,T-shirt,10,18.85,80
757871002,T-shirt,1,18.46,101
757871002,T-shirt,2,19.57,92
757871002,T-shirt,3,18.03,104
757871002,T-shirt,4,19.41,93
757871002,T-shirt,5,20.91,82
757871002,T-shirt,6,16.76,117
757871002,T-shirt,7,18.17,103
757871002,T-shirt,8,19.48,92
757871002,T-shirt,9,20.27,87
757871002,T-shirt,10,19.18,95
760143010,T-shirt,1,20.32,43
760143010,T-shirt,2,16.5,61
760143010,T-shirt,3,16.45,61
760143010,T-shirt,4,16.9,58
760143010,T-shirt,5,16.05,63
760143010,T-shirt,6,19.73,45
760143010,T-shirt,7,17.98,53
761310004,T-shirt,1,16.03,78
761310004,T-shirt,2,16.9,71
761310004,T-shirt,3,18.18,64
761310004,T-shirt,4,19.44,57
761310004,T-shirt,5,18.92,60
761310004,T-shirt,6,20.37,53
761310004,T-shirt,7,17.32,69
761310004,T-shirt,8,18.69,61
761323002,T-shirt,1,20.07,69
761323002,T-shirt,2,16.11,98
761323002,T-shirt,3,17.25,88
761323002,T-shirt,4,18.4,79
761323002,T-shirt,5,18.67,78
761323002,T-shirt,6,18.02,82
761323002,T-shirt,7,17.68,85
761323002,T-shirt,8,18.24,81
761323002,T-shirt,9,17.82,84
766453003,T-shirt,1,19.51,80
766453003,T-shirt,2,16.45,105
766453003,T-shirt,3,16.41,105
766453003,T-shirt,4,18.85,84
766453003,T-shirt,5,18.73,85
766453003,T-shirt,6,16.46,105
766453003,T-shirt,7,18.14,89
766453003,T-shirt,8,19.16,82
766453003,T-shirt,9,18.7,85
767116002,T-shirt,1,20.67,64
767116002,T-shirt,2,18.8,75
767116002,T-shirt,3,18.53,76
767116002,T-shirt,4,18.27,78
767116002,T-shirt,5,19.86,68
767116002,T-shirt,6,20.17,67
767116002,T-shirt,7,16.63,91
767116002,T-shirt,8,18.03,80
767181006,T-shirt,1,16.04,96
767181006,T-shirt,2,16.06,96
767181006,T-shirt,3,18.32,78
767181006,T-shirt,4,20.06,67
767181006,T-shirt,5,17.55,83
767181006,T-shirt,6,20.61,64
767868001,T-shirt,1,16.08,72
767868001,T-shirt,2,19.01,55
767868001,T-shirt,3,18.53,57
767868001,T-shirt,4,18.14,59
767868001,T-shirt,5,16.25,71
767868001,T-shirt,6,16.52,69
767868001,T-shirt,7,17.56,62
767868001,T-shirt,8,17.2,64
768440003,T-shirt,1,20.96,69
768440003,T-shirt,2,20.42,72
768440003,T-shirt,3,16.99,97
768440003,T-shirt,4,18.78,82
768440003,T-shirt,5,20.91,69
768440003,T-shirt,6,18.35,86
779909004,T-shirt,1,20.89,30
779909004,T-shirt,2,19.27,34
779909004,T-shirt,3,17.22,41
779909004,T-shirt,4,16.96,42
779909004,T-shirt,5,18.07,38
779909004,T-shirt,6,19.22,35
779909004,T-shirt,7,16.85,43
782592006,T-shirt,1,20.73,50
782592006,T-shirt,2,20.33,51
782592006,T-shirt,3,16.86,69
782592006,T-shirt,4,18.17,61
782592006,T-shirt,5,17.21,67
782592006,T-shirt,6,16.7,70
782592006,T-shirt,7,17.93,63
783335016,T-shirt,1,17.75,59
783335016,T-shirt,2,18.45,55
783335016,T-shirt,3,16.78,64
783335016,T-shirt,4,16.81,64
783335016,T-shirt,5,16.61,65
783335016,T-shirt,6,20.37,47
791488011,T-shirt,1,19.11,58
791488011,T-shirt,2,17.8,65
791488011,T-shirt,3,20.74,50
791488011,T-shirt,4,19.98,54
791488011,T-shirt,5,20.34,52
791488011,T-shirt,6,19.17,57
791488011,T-shirt,7,20.19,53
791492003,T-shirt,1,20.34,89
791492003,T-shirt,2,16.98,119
791492003,T-shirt,3,19.05,99
791492003,T-shirt,4,16.98,119
791492003,T-shirt,5,20.09,91
791492003,T-shirt,6,17.26,116
791492003,T-shirt,7,19.14,98
791492003,T-shirt,8,18.94,100
791492003,T-shirt,9,17.86,110
791492008,T-shirt,1,19.84,55
791492008,T-shirt,2,20.79,51
791492008,T-shirt,3,19.07,59
791492008,T-shirt,4,19.85,55
791492008,T-shirt,5,20.18,54
791492008,T-shirt,6,20.02,54
793685001,T-shirt,1,16.08,118
793685001,T-shirt,2,16.12,118
793685001,T-shirt,3,19.59,86
793685001,T-shirt,4,16.46,114
793685001,T-shirt,5,17.09,107
793685001,T-shirt,6,19.48,87
793685001,T-shirt,7,17.24,106
793685001,T-shirt,8,18.44,95
793685001,T-shirt,9,17.97,99
796569006,T-shirt,1,18.4,63
796569006,T-shirt,2,20.21,55
796569006,T-shirt,3,16.89,73
796569006,T-shirt,4,17.78,67
796569006,T-shirt,5,16.04,79
796569006,T-shirt,6,18.31,64
796569006,T-shirt,7,16.12,79
798011001,T-shirt,1,19.74,95
798011001,T-shirt,2,19.23,100
798011001,T-shirt,3,19.17,100
798011001,T-shirt,4,20.45,90
798011001,T-shirt,5,19.32,99
798011001,T-shirt,6,19.33,99
802482001,T-shirt,1,18.75,34
802482001,T-shirt,2,16.82,40
802482001,T-shirt,3,17.78,37
802482001,T-shirt,4,18.64,34
802482001,T-shirt,5,19.52,32
802482001,T-shirt,6,20.87,28
805709004,T-shirt,1,20.02,69
805709004,T-shirt,2,18.18,81
805709004,T-shirt,3,18.57,78
805709004,T-shirt,4,16.17,98
805709004,T-shirt,5,16.09,99
805709004,T-shirt,6,17.05,90
805709004,T-shirt,7,17.73,84
811278003,T-shirt,1,19.75,65
811278003,T-shirt,2,20.74,60
811278003,T-shirt,3,17.99,75
811278003,T-shirt,4,16.52,86
811278003,T-shirt,5,16.2,89
811278003,T-shirt,6,20.15,63
811278003,T-shirt,7,17.54,78
811404003,T-shirt,1,18.9,89
811404003,T-shirt,2,20.51,78
811404003,T-shirt,3,16.49,111
811404003,T-shirt,4,20.69,77
811404003,T-shirt,5,18.41,93
811404003,T-shirt,6,16.13,115
811404003,T-shirt,7,20.56,78
811404003,T-shirt,8,20.65,77
811404003,T-shirt,9,20.71,77
813051009,T-shirt,1,17.29,50
813051009,T-shirt,2,19.64,41
813051009,T-shirt,3,18.97,43
813051009,T-shirt,4,19.64,41
813051009,T-shirt,5,19.48,41
813051009,T-shirt,6,20.47,38
813051009,T-shirt,7,19.36,42
813051009,T-shirt,8,19.99,40
813804015,T-shirt,1,17.81,56
813804015,T-shirt,2,16.66,62
813804015,T-shirt,3,20.08,46
813804015,T-shirt,4,17.5,58
813804015,T-shirt,5,17.85,56
813804015,T-shirt,6,19.7,48
814741001,T-shirt,1,18.22,73
814741001,T-shirt,2,19.79,64
814741001,T-shirt,3,16.96,81
814741001,T-shirt,4,19.07,67
814741001,T-shirt,5,19.61,64
814741001,T-shirt,6,17.8,75
814741001,T-shirt,7,18.39,71
814741001,T-shirt,8,16.31,87
814741001,T-shirt,9,17.34,79
817166007,T-shirt,1,19.66,49
817166007,T-shirt,2,18.67,53
817166007,T-shirt,3,19.67,49
817166007,T-shirt,4,20.2,47
817166007,T-shirt,5,18.53,54
817166007,T-shirt,6,19.47,50
817166007,T-shirt,7,16.05,68
817166007,T-shirt,8,16.14,67
817166007,T-shirt,9,19.0,52
820853006,T-shirt,1,16.41,127
820853006,T-shirt,2,20.6,88
820853006,T-shirt,3,20.69,88
820853006,T-shirt,4,20.52,89
820853006,T-shirt,5,17.81,111
820853006,T-shirt,6,18.39,106
820853006,T-shirt,7,20.56,88
821421001,T-shirt,1,16.05,129
821421001,T-shirt,2,16.89,119
821421001,T-shirt,3,18.03,107
821421001,T-shirt,4,19.74,92
821421001,T-shirt,5,17.91,108
821421001,T-shirt,6,17.02,117
821421001,T-shirt,7,20.13,89
821421001,T-shirt,8,17.7,110
821421001,T-shirt,9,16.56,122
821421001,T-shirt,10,19.16,97
824628002,T-shirt,1,20.67,91
824628002,T-shirt,2,17.5,120
824628002,T-shirt,3,16.19,135
824628002,T-shirt,4,18.31,111
824628002,T-shirt,5,16.2,135
824628002,T-shirt,6,17.29,122
824628002,T-shirt,7,19.33,102
824628002,T-shirt,8,18.28,111
825642001,T-shirt,1,18.73,59
825642001,T-shirt,2,19.21,57
825642001,T-shirt,3,20.63,51
825642001,T-shirt,4,19.81,54
825642001,T-shirt,5,16.58,72
825642001,T-shirt,6,19.82,54
825642001,T-shirt,7,19.1,58
825720001,T-shirt,1,19.17,37
825720001,T-shirt,2,16.03,49
825720001,T-shirt,3,19.96,35
825720001,T-shirt,4,18.63,39
825720001,T-shirt,5,18.05,41
825720001,T-shirt,6,18.19,40
825720001,T-shirt,7,18.26,40
825720001,T-shirt,8,20.25,34
826941001,T-shirt,1,16.56,52
826941001,T-shirt,2,16.58,52
826941001,T-shirt,3,16.16,54
826941001,T-shirt,4,16.73,51
826941001,T-shirt,5,18.73,43
826941001,T-shirt,6,18.22,45
826941001,T-shirt,7,19.46,40
826941001,T-shirt,8,20.45,37
826941001,T-shirt,9,17.87,46
829962002,T-shirt,1,16.79,88
829962002,T-shirt,2,18.19,77
829962002,T-shirt,3,19.02,72
829962002,T-shirt,4,18.1,78
829962002,T-shirt,5,20.37,65
829962002,T-shirt,6,19.21,71
829962002,T-shirt,7,19.4,70
829962002,T-shirt,8,20.4,64
829962002,T-shirt,9,16.64,89
829962002,T-shirt,10,18.23,77
832820002,T-shirt,1,20.13,42
832820002,T-shirt,2,16.99,55
832820002,T-shirt,3,16.17,60
832820002,T-shirt,4,17.41,53
832820002,T-shirt,5,19.89,43
832820002,T-shirt,6,16.53,58
832820002,T-shirt,7,18.92,46
834021005,T-shirt,1,18.12,47
834021005,T-shirt,2,17.64,50
834021005,T-shirt,3,16.45,56
834021005,T-shirt,4,18.4,46
834021005,T-shirt,5,18.42,46
834021005,T-shirt,6,19.14,43
842761004,T-shirt,1,18.07,59
842761004,T-shirt,2,18.21,59
842761004,T-shirt,3,17.1,65
842761004,T-shirt,4,19.98,51
842761004,T-shirt,5,20.09,50
842761004,T-shirt,6,18.22,59
842761004,T-shirt,7,16.08,72
842761008,T-shirt,1,16.54,134
842761008,T-shirt,2,18.81,109
842761008,T-shirt,3,19.34,104
842761008,T-shirt,4,17.45,123
842761008,T-shirt,5,20.17,97
842761008,T-shirt,6,19.93,99
842761008,T-shirt,7,20.4,95
842761008,T-shirt,8,17.7,120
842761008,T-shirt,9,20.66,93
847100001,T-shirt,1,16.61,83
847100001,T-shirt,2,19.44,64
847100001,T-shirt,3,17.16,79
847100001,T-shirt,4,17.77,74
847100001,T-shirt,5,20.14,61
847100001,T-shirt,6,17.61,75
847100004,T-shirt,1,17.83,106
847100004,T-shirt,2,18.44,101
847100004,T-shirt,3,18.37,101
847100004,T-shirt,4,19.08,95
847100004,T-shirt,5,19.95,89
847100004,T-shirt,6,16.82,117
857625002,T-shirt,1,17.89,108
857625002,T-shirt,2,18.58,102
857625002,T-shirt,3,20.28,88
857625002,T-shirt,4,20.59,86
857625002,T-shirt,5,17.59,111
857625002,T-shirt,6,20.11,90
866724001,T-shirt,1,16.78,43
866724001,T-shirt,2,16.87,43
866724001,T-shirt,3,17.93,39
866724001,T-shirt,4,17.24,41
866724001,T-shirt,5,17.1,42
866724001,T-shirt,6,18.03,38
866724001,T-shirt,7,17.04,42
866724001,T-shirt,8,20.71,31
868499001,T-shirt,1,20.89,46
868499001,T-shirt,2,19.11,53
868499001,T-shirt,3,20.24,49
868499001,T-shirt,4,16.72,66
868499001,T-shirt,5,18.46,56
868499001,T-shirt,6,19.81,50
868499001,T-shirt,7,16.2,69
868499001,T-shirt,8,18.15,58
870526009,T-shirt,1,16.71,95
870526009,T-shirt,2,16.85,94
870526009,T-shirt,3,16.03,102
870526009,T-shirt,4,20.31,70
870526009,T-shirt,5,20.21,70
870526009,T-shirt,6,17.95,85
870526009,T-shirt,7,16.01,102
870526009,T-shirt,8,20.66,68
870526009,T-shirt,9,16.85,94
871281005,T-shirt,1,20.92,86
871281005,T-shirt,2,16.97,120
871281005,T-shirt,3,20.66,88
871281005,T-shirt,4,19.87,93
871281005,T-shirt,5,20.44,89
871281005,T-shirt,6,18.53,104
872971005,T-shirt,1,18.17,109
872971005,T-shirt,2,20.91,87
872971005,T-shirt,3,19.1,101
872971005,T-shirt,4,17.58,115
872971005,T-shirt,5,20.99,86
872971005,T-shirt,6,20.98,87
874122005,T-shirt,1,20.12,39
874122005,T-shirt,2,16.15,56
874122005,T-shirt,3,18.43,45
874122005,T-shirt,4,19.69,40
874122005,T-shirt,5,20.32,38
874122005,T-shirt,6,16.12,56
874122005,T-shirt,7,19.97,40
875915002,T-shirt,1,16.32,62
875915002,T-shirt,2,17.84,53
875915002,T-shirt,3,16.65,60
875915002,T-shirt,4,19.83,45
875915002,T-shirt,5,18.16,52
875915002,T-shirt,6,20.68,42
887659010,T-shirt,1,20.53,57
887659010,T-shirt,2,16.82,79
887659010,T-shirt,3,18.4,68
887659010,T-shirt,4,18.23,69
887659010,T-shirt,5,20.53,57
887659010,T-shirt,6,20.42,57
887659010,T-shirt,7,20.3,58
887659010,T-shirt,8,19.72,61
887659010,T-shirt,9,20.57,57
888207004,T-shirt,1,19.99,38
888207004,T-shirt,2,17.48,47
888207004,T-shirt,3,18.45,43
888207004,T-shirt,4,17.11,48
888207004,T-shirt,5,17.86,45
888207004,T-shirt,6,17.39,47
888207004,T-shirt,7,20.69,35
888207004,T-shirt,8,20.51,36
888732003,T-shirt,1,19.65,87
888732003,T-shirt,2,17.59,104
888732003,T-shirt,3,18.43,96
888732003,T-shirt,4,16.5,115
888732003,T-shirt,5,17.42,105
888732003,T-shirt,6,18.53,95
888732003,T-shirt,7,16.36,117
888732004,T-shirt,1,18.06,81
888732004,T-shirt,2,18.64,77
888732004,T-shirt,3,18.29,79
888732004,T-shirt,4,19.54,71
888732004,T-shirt,5,19.17,73
888732004,T-shirt,6,19.52,71
888732004,T-shirt,7,17.15,88
888732004,T-shirt,8,19.13,74
888732004,T-shirt,9,18.6,77
890684001,T-shirt,1,19.64,68
890684001,T-shirt,2,18.12,78
890684001,T-shirt,3,18.65,74
